code,name,total_score,close,pct_chg,vol_ratio,weekly_resonance,squeeze_status,chip_90(%),profit_ratio(%),matched_rule,status_tag,bandwidth(%),converged_mas,listing_days,bw_percentile(%)
002849,威星智能,66.0,20.32,10.02,2.37,周线中性震荡,低波收口,17.0,100.0,4线汇聚(涨停豁免向上),涨停+放量双共振,2.13,"MA10,MA30,MA20,MA5",320,28.3
688136,科兴制药,66.0,20.99,4.48,1.73,周线极致收敛,低波收口,16.1,55.3,4线汇聚(涨停豁免向上),涨停+放量双共振,3.71,"MA10,MA60,MA30,MA20",320,19.2
603156,养元饮品,66.0,44.5,2.89,1.2,周线极致收敛,低波收口,20.5,63.9,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.63,"MA120,MA10,MA20,MA5",320,15.8
300841,康华生物,66.0,51.55,2.59,1.44,周线多头排列,正常扩张,13.3,58.1,5线粘合汇聚,涨停+放量双共振,2.77,"MA5,MA10,MA120,MA20,MA30",320,39.2
002107,沃华医药,66.0,6.86,2.54,0.98,周线多头排列,正常扩张,11.8,63.7,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.55,"MA30,MA5,MA20,MA10",320,55.0
300142,沃森生物,66.0,13.31,1.84,1.24,周线多头排列,正常扩张,14.5,48.5,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.19,"MA120,MA5,MA10,MA60",320,55.8
002486,嘉麟杰,66.0,2.81,1.44,1.02,周线多头排列,正常扩张,17.0,68.5,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.86,"MA30,MA5,MA250,MA10",320,76.7
600095,湘财股份,66.0,8.67,0.7,1.25,周线多头排列,正常扩张,12.7,39.0,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.01,"MA60,MA5,MA120,MA30",320,80.0
603608,天创时尚,66.0,21.1,-0.52,1.29,周线极致收敛,低波收口,29.8,65.5,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.7,"MA30,MA20,MA60,MA5",320,25.0
300981,中红医疗,65.0,18.15,14.01,2.07,周线多头排列,正常扩张,23.7,99.6,4线汇聚(涨停豁免向上),涨停+放量双共振,2.81,"MA30,MA10,MA20,MA5",320,55.0
000910,大亚圣象,65.0,5.69,10.06,1.91,周线温和收敛,正常扩张,15.6,79.5,5线粘合汇聚,涨停+放量双共振,2.03,"MA5,MA60,MA10,MA30,MA20",320,40.0
002185,华天科技,65.0,18.03,10.01,1.56,周线温和收敛,窄轨即将变盘,23.2,59.5,5线粘合汇聚,涨停+放量双共振,3.41,"MA10,MA20,MA5,MA120,MA30",320,2.5
002713,东易日盛,65.0,10.92,9.97,1.6,周线中性震荡,窄轨即将变盘,19.6,79.5,4线汇聚(涨停豁免向上),涨停+放量双共振,1.97,"MA20,MA30,MA250,MA10",320,13.3
002471,中超控股,65.0,5.96,9.96,2.21,周线中性震荡,窄轨即将变盘,28.8,66.3,5线粘合汇聚,涨停+放量双共振,2.73,"MA60,MA20,MA5,MA30,MA10",320,0.8
600584,长电科技,65.0,73.0,7.75,1.95,周线温和收敛,窄轨即将变盘,27.1,37.4,4线汇聚(涨停豁免向上),涨停+放量双共振,3.38,"MA10,MA5,MA120,MA20",320,0.0
300687,赛意信息,65.0,29.07,7.11,1.74,周线温和收敛,窄轨即将变盘,19.4,74.1,4线汇聚(涨停豁免向上),涨停+放量双共振,3.67,"MA60,MA5,MA10,MA20",320,9.2
300475,香农芯创,65.0,174.32,6.27,1.44,周线中性震荡,窄轨即将变盘,32.4,61.2,4线汇聚(涨停豁免向上),涨停+放量双共振,2.7,"MA30,MA5,MA20,MA10",320,5.8
600156,华升股份,65.0,8.95,5.05,2.04,周线中性震荡,窄轨即将变盘,28.4,63.3,4线汇聚(涨停豁免向上),涨停+放量双共振,2.06,"MA5,MA30,MA20,MA10",320,0.0
688049,炬芯科技,65.0,41.8,4.47,1.84,周线温和收敛,正常扩张,11.9,50.4,4线汇聚(涨停豁免向上),涨停+放量双共振,2.73,"MA5,MA10,MA20,MA30",320,53.3
301196,唯科科技,65.0,92.18,3.99,1.34,周线中性震荡,窄轨即将变盘,31.8,68.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.79,"MA10,MA5,MA30,MA20",320,10.8
688392,骄成超声,65.0,176.2,3.87,1.49,周线温和收敛,窄轨即将变盘,25.0,62.3,4线汇聚(涨停豁免向上),涨停+放量双共振,3.89,"MA5,MA10,MA20,MA60",320,15.0
000962,东方钽业,65.0,60.0,3.54,0.92,周线中性震荡,低波收口,28.9,80.4,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.47,"MA30,MA20,MA10,MA120",320,20.8
300005,探路者,65.0,11.37,2.34,0.98,周线中性震荡,窄轨即将变盘,40.9,61.3,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.62,"MA10,MA20,MA5,MA30",320,5.8
003039,顺控发展,65.0,12.71,2.33,0.65,周线温和收敛,正常扩张,11.9,39.7,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.77,"MA30,MA120,MA20,MA5",320,90.0
300054,鼎龙股份,65.0,72.58,2.01,1.29,周线温和收敛,窄轨即将变盘,20.5,51.5,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.47,"MA5,MA20,MA120,MA30",320,0.0
301479,弘景光电,65.0,53.2,0.99,0.81,周线中性震荡,窄轨即将变盘,28.2,61.7,5线粘合汇聚,涨停蓄势(免放量),2.69,"MA20,MA30,MA10,MA5,MA60",320,5.0
603061,金海通,65.0,348.79,-0.48,1.22,周线温和收敛,窄轨即将变盘,27.9,79.0,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.58,"MA10,MA5,MA20,MA30",320,10.0
688227,品高股份,64.0,77.61,11.62,2.13,周线中性震荡,极度挤压(蓄势),26.8,41.6,4线汇聚(涨停豁免向上),涨停+放量双共振,2.2,"MA5,MA10,MA20,MA250",320,2.5
688766,普冉股份,64.0,430.0,10.06,1.77,周线中性震荡,极度挤压(蓄势),39.7,75.0,4线汇聚(涨停豁免向上),涨停+放量双共振,3.03,"MA10,MA5,MA20,MA30",320,0.0
002300,太阳电缆,64.0,8.67,10.03,1.29,周线温和收敛,正常扩张,19.8,89.9,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.72,"MA120,MA5,MA10,MA250",320,82.5
600838,上海九百,64.0,8.59,9.99,1.44,周线温和收敛,正常扩张,12.2,80.7,4线汇聚(涨停豁免向上),涨停+放量双共振,3.97,"MA5,MA30,MA120,MA20",320,80.0
603232,格尔软件,64.0,16.31,9.98,1.54,周线中性震荡,极度挤压(蓄势),19.9,74.1,5线粘合汇聚,涨停+放量双共振,3.46,"MA60,MA10,MA20,MA5,MA30",320,5.8
002836,新宏泽,64.0,11.92,9.96,1.98,周线温和收敛,正常扩张,19.0,93.3,4线汇聚(涨停豁免向上),涨停+放量双共振,2.58,"MA30,MA20,MA10,MA5",320,67.5
688031,星环科技-U,64.0,111.85,8.61,1.33,周线中性震荡,极度挤压(蓄势),22.7,57.3,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.59,"MA60,MA5,MA20,MA10",320,16.7
688315,诺禾致源,64.0,15.15,8.45,2.14,周线温和收敛,正常扩张,15.7,49.4,4线汇聚(涨停豁免向上),涨停+放量双共振,1.72,"MA10,MA60,MA5,MA120",320,79.2
688613,奥精医疗,64.0,18.02,7.2,2.12,周线温和收敛,正常扩张,17.2,91.5,4线向上汇聚,标准放量突破,3.08,"MA30,MA20,MA10,MA5",320,49.2
301551,无线传媒,64.0,23.25,7.19,2.5,周线温和收敛,正常扩张,11.8,91.9,4线向上汇聚,标准放量突破,3.82,"MA60,MA30,MA20,MA5",320,67.5
688799,华纳药厂,64.0,56.1,6.84,1.62,周线温和收敛,正常扩张,15.5,87.8,4线汇聚(涨停豁免向上),涨停+放量双共振,3.12,"MA10,MA250,MA120,MA5",320,51.7
300554,三超新材,64.0,22.97,6.54,2.12,周线中性震荡,极度挤压(蓄势),25.9,58.0,5线粘合汇聚,标准放量突破,2.27,"MA30,MA60,MA20,MA10,MA5",320,11.7
301285,鸿日达,64.0,95.75,6.51,1.43,周线中性震荡,极度挤压(蓄势),29.6,70.2,4线汇聚(涨停豁免向上),涨停+放量双共振,2.98,"MA60,MA30,MA10,MA20",320,5.8
301235,华康洁净,64.0,47.2,6.43,1.11,周线中性震荡,极度挤压(蓄势),31.7,64.9,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.9,"MA5,MA10,MA20,MA30",320,0.8
300870,欧陆通,64.0,213.2,5.69,1.47,周线中性震荡,极度挤压(蓄势),29.5,58.6,4线汇聚(涨停豁免向上),涨停+放量双共振,2.33,"MA250,MA5,MA10,MA20",320,2.5
301326,捷邦科技,64.0,108.8,5.67,1.48,周线中性震荡,极度挤压(蓄势),36.1,65.8,4线汇聚(涨停豁免向上),涨停+放量双共振,3.4,"MA10,MA5,MA20,MA30",320,10.8
688628,优利德,64.0,80.41,5.64,1.19,周线中性震荡,极度挤压(蓄势),25.3,60.8,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.47,"MA60,MA5,MA30,MA10",320,3.3
001356,富岭股份,64.0,9.59,5.38,2.59,周线温和收敛,正常扩张,12.7,90.0,4线汇聚(涨停豁免向上),涨停+放量双共振,3.63,"MA60,MA5,MA10,MA30",320,38.3
300853,申昊科技,64.0,29.38,5.38,1.76,周线中性震荡,极度挤压(蓄势),27.7,64.2,5线粘合汇聚,涨停+放量双共振,2.89,"MA30,MA20,MA10,MA5,MA120",320,2.5
002008,大族激光,64.0,99.6,5.05,1.45,周线中性震荡,极度挤压(蓄势),26.7,63.9,4线汇聚(涨停豁免向上),涨停+放量双共振,3.03,"MA20,MA30,MA10,MA5",320,3.3
688786,悦安新材,64.0,28.84,4.87,1.37,周线中性震荡,极度挤压(蓄势),32.1,58.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.6,"MA10,MA20,MA30,MA5",320,18.3
002158,汉钟精机,64.0,28.37,4.84,1.76,周线中性震荡,极度挤压(蓄势),18.6,61.9,5线粘合汇聚,涨停+放量双共振,2.87,"MA250,MA5,MA10,MA20,MA30",320,15.8
300698,万马科技,64.0,27.13,4.55,1.91,周线中性震荡,极度挤压(蓄势),24.8,70.8,5线粘合汇聚,标准放量突破,2.95,"MA60,MA5,MA30,MA10,MA20",320,1.7
301307,美利信,64.0,60.94,4.51,1.23,周线中性震荡,极度挤压(蓄势),31.7,79.7,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.04,"MA30,MA20,MA120,MA10",320,16.7
603212,赛伍技术,64.0,11.82,4.42,1.54,周线中性震荡,极度挤压(蓄势),21.8,56.9,5线粘合汇聚,涨停+放量双共振,2.43,"MA60,MA5,MA20,MA10,MA30",320,5.8
300917,特发服务,64.0,29.58,4.27,1.92,周线温和收敛,正常扩张,16.2,80.1,5线粘合汇聚,标准放量突破,2.94,"MA5,MA30,MA10,MA20,MA120",320,65.8
603203,快克智能,64.0,46.85,4.27,1.59,周线中性震荡,极度挤压(蓄势),31.3,61.7,4线汇聚(涨停豁免向上),涨停+放量双共振,2.86,"MA20,MA30,MA10,MA5",320,5.0
002290,禾盛新材,64.0,67.22,4.22,1.29,周线中性震荡,极度挤压(蓄势),29.5,62.1,5线粘合汇聚,涨停蓄势(免放量),3.07,"MA30,MA5,MA20,MA10,MA60",320,2.5
688531,日联科技,64.0,146.97,4.09,1.28,周线中性震荡,极度挤压(蓄势),24.1,68.7,5线粘合汇聚,涨停蓄势(免放量),2.92,"MA20,MA30,MA10,MA5,MA60",320,6.7
688683,莱尔科技,64.0,31.82,4.09,1.56,周线中性震荡,极度挤压(蓄势),23.0,68.2,5线粘合汇聚,标准放量突破,2.84,"MA20,MA10,MA30,MA5,MA60",320,5.8
001309,德明利,64.0,413.09,4.07,1.26,周线中性震荡,极度挤压(蓄势),40.4,57.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.77,"MA5,MA10,MA20,MA30",320,0.0
301099,雅创电子,64.0,53.26,3.96,1.29,周线中性震荡,极度挤压(蓄势),25.7,71.2,5线粘合汇聚,涨停蓄势(免放量),3.21,"MA20,MA30,MA10,MA5,MA120",320,3.3
688693,锴威特,64.0,79.43,3.87,1.37,周线中性震荡,极度挤压(蓄势),36.5,43.8,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.21,"MA20,MA10,MA5,MA60",320,2.5
688123,聚辰股份,64.0,146.0,3.84,1.26,周线中性震荡,极度挤压(蓄势),29.6,72.2,5线粘合汇聚,涨停蓄势(免放量),2.95,"MA20,MA10,MA30,MA5,MA250",320,2.5
600389,江山股份,64.0,18.9,3.79,1.24,周线中性震荡,极度挤压(蓄势),19.1,46.3,5线粘合汇聚,涨停蓄势(免放量),2.45,"MA5,MA20,MA30,MA10,MA60",320,6.7
603163,XD圣晖集,64.0,84.37,3.78,1.21,周线中性震荡,极度挤压(蓄势),28.5,56.0,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.12,"MA20,MA5,MA10,MA30",320,2.5
688255,凯尔达,64.0,25.87,3.73,1.33,周线中性震荡,极度挤压(蓄势),17.3,51.5,5线粘合汇聚,涨停蓄势(免放量),3.44,"MA5,MA10,MA20,MA60,MA30",320,9.2
688668,鼎通科技,64.0,269.6,3.5,1.13,周线中性震荡,极度挤压(蓄势),35.6,72.6,5线粘合汇聚,涨停蓄势(免放量),3.15,"MA30,MA20,MA5,MA10,MA60",320,1.7
688502,茂莱光学,64.0,453.01,3.38,1.17,周线中性震荡,极度挤压(蓄势),29.2,65.2,5线粘合汇聚,涨停蓄势(免放量),3.25,"MA250,MA10,MA5,MA20,MA30",320,3.3
000936,华西股份,64.0,5.55,3.35,2.37,周线温和收敛,极度挤压(蓄势),21.9,32.3,4线汇聚(涨停豁免向上),涨停+放量双共振,3.79,"MA60,MA5,MA10,MA20",320,1.7
301577,美信科技,64.0,61.16,3.31,1.41,周线中性震荡,极度挤压(蓄势),33.2,67.7,5线粘合汇聚,标准放量突破,2.89,"MA30,MA60,MA20,MA10,MA5",320,10.0
300184,力源信息,64.0,12.28,3.28,1.46,周线中性震荡,极度挤压(蓄势),21.2,39.8,5线粘合汇聚,标准放量突破,2.19,"MA10,MA20,MA5,MA30,MA250",320,2.5
603929,亚翔集成,64.0,163.68,3.21,1.26,周线中性震荡,极度挤压(蓄势),25.0,51.0,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.6,"MA10,MA5,MA20,MA30",320,0.0
300846,首都在线,64.0,20.17,3.17,1.43,周线中性震荡,极度挤压(蓄势),25.1,51.9,5线粘合汇聚,涨停+放量双共振,2.74,"MA20,MA10,MA5,MA30,MA60",320,2.5
301357,北方长龙,64.0,97.98,3.02,0.84,周线温和收敛,正常扩张,16.5,51.2,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.73,"MA120,MA20,MA30,MA5",320,65.0
002992,宝明科技,64.0,34.15,2.86,1.68,周线中性震荡,极度挤压(蓄势),21.9,40.7,4线汇聚(涨停豁免向上),涨停+放量双共振,2.01,"MA5,MA10,MA20,MA30",320,0.0
300265,通光线缆,64.0,13.83,2.83,1.06,周线中性震荡,极度挤压(蓄势),29.8,35.0,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.76,"MA5,MA10,MA20,MA30",320,1.7
688665,四方光电,64.0,44.42,2.82,1.38,周线中性震荡,极度挤压(蓄势),19.8,31.8,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.14,"MA10,MA5,MA20,MA30",320,2.5
688109,品茗科技,64.0,74.5,2.76,1.48,周线中性震荡,极度挤压(蓄势),20.9,55.1,5线粘合汇聚,标准放量突破,2.25,"MA10,MA60,MA20,MA5,MA30",320,2.5
301186,超达装备,64.0,35.73,2.73,1.47,周线中性震荡,极度挤压(蓄势),25.9,56.1,5线粘合汇聚,标准放量突破,2.04,"MA5,MA10,MA60,MA20,MA30",320,9.2
603688,石英股份,64.0,49.66,2.71,1.16,周线中性震荡,极度挤压(蓄势),30.3,50.3,5线粘合汇聚,涨停蓄势(免放量),2.2,"MA10,MA20,MA30,MA5,MA250",320,5.0
301182,凯旺科技,64.0,71.28,2.56,1.35,周线中性震荡,极度挤压(蓄势),29.3,60.6,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.13,"MA5,MA10,MA20,MA30",320,4.2
603803,瑞斯康达,64.0,11.75,2.17,0.96,周线中性震荡,极度挤压(蓄势),25.3,73.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.05,"MA30,MA20,MA10,MA250",320,0.8
601231,环旭电子,64.0,26.99,2.16,0.91,周线中性震荡,极度挤压(蓄势),28.5,48.8,5线粘合汇聚,涨停蓄势(免放量),2.4,"MA5,MA10,MA20,MA30,MA60",320,1.7
688259,创耀科技,64.0,31.92,2.14,1.6,周线中性震荡,极度挤压(蓄势),18.2,47.4,5线粘合汇聚,标准放量突破,2.49,"MA20,MA30,MA5,MA10,MA60",320,5.8
603666,亿嘉和,64.0,25.9,2.09,1.43,周线中性震荡,极度挤压(蓄势),19.2,52.3,5线粘合汇聚,涨停+放量双共振,2.59,"MA60,MA5,MA10,MA30,MA20",320,4.2
688379,华光新材,64.0,56.0,2.02,1.05,周线中性震荡,极度挤压(蓄势),31.2,41.6,5线粘合汇聚,涨停蓄势(免放量),2.8,"MA5,MA30,MA10,MA250,MA20",320,0.0
300686,智动力,64.0,14.86,1.92,1.02,周线中性震荡,极度挤压(蓄势),25.6,47.9,5线粘合汇聚,涨停蓄势(免放量),2.6,"MA60,MA10,MA5,MA20,MA30",320,0.8
600353,旭光电子,64.0,34.53,1.92,1.0,周线中性震荡,极度挤压(蓄势),35.0,69.2,5线粘合汇聚,涨停蓄势(免放量),2.85,"MA10,MA60,MA30,MA5,MA20",320,5.0
000722,湖南发展,64.0,14.26,1.86,0.6,周线极致收敛,正常扩张,14.1,55.3,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.24,"MA250,MA30,MA20,MA120",320,36.7
301123,奕东电子,64.0,80.41,1.78,1.04,周线中性震荡,极度挤压(蓄势),30.8,72.1,5线粘合汇聚,涨停蓄势(免放量),3.22,"MA20,MA10,MA5,MA60,MA120",320,0.8
688286,敏芯股份,64.0,49.12,1.78,0.95,周线中性震荡,极度挤压(蓄势),31.7,64.0,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.87,"MA10,MA5,MA20,MA30",320,30.0
000720,新能泰山,64.0,4.05,1.76,1.08,周线中性震荡,极度挤压(蓄势),28.5,67.6,5线粘合汇聚,涨停蓄势(免放量),3.29,"MA30,MA20,MA10,MA250,MA5",320,5.8
000032,深桑达Ａ,64.0,14.63,1.74,0.98,周线中性震荡,极度挤压(蓄势),29.5,50.3,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.42,"MA10,MA20,MA5,MA30",320,0.8
300809,华辰装备,64.0,24.56,1.7,1.23,周线中性震荡,极度挤压(蓄势),27.2,46.7,5线粘合汇聚,涨停蓄势(免放量),2.62,"MA5,MA10,MA20,MA30,MA60",320,4.2
603933,睿能科技,64.0,19.42,1.68,1.3,周线中性震荡,极度挤压(蓄势),20.3,38.0,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.45,"MA10,MA5,MA20,MA30",320,1.7
603010,万盛股份,64.0,12.29,1.57,0.8,周线中性震荡,极度挤压(蓄势),27.3,53.9,5线粘合汇聚,涨停蓄势(免放量),2.65,"MA30,MA20,MA10,MA5,MA250",320,4.2
603726,朗迪集团,64.0,24.2,1.51,1.08,周线中性震荡,极度挤压(蓄势),21.4,49.0,5线粘合汇聚,涨停蓄势(免放量),2.8,"MA5,MA10,MA30,MA20,MA250",320,0.0
605268,王力安防,64.0,9.63,1.48,1.12,周线温和收敛,极度挤压(蓄势),18.9,58.7,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.59,"MA60,MA5,MA30,MA20",320,0.0
603179,新泉股份,64.0,40.0,1.47,1.01,周线中性震荡,极度挤压(蓄势),20.3,45.4,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.2,"MA5,MA10,MA30,MA20",320,7.5
603276,恒兴新材,64.0,17.95,1.47,1.01,周线温和收敛,正常扩张,10.5,95.5,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.75,"MA30,MA120,MA20,MA250",320,73.3
600487,亨通光电,64.0,69.49,1.46,1.33,周线中性震荡,极度挤压(蓄势),35.2,77.9,5线粘合汇聚,涨停蓄势(免放量),3.07,"MA30,MA10,MA20,MA5,MA60",320,1.7
603124,江南新材,64.0,132.58,1.38,1.32,周线中性震荡,极度挤压(蓄势),26.2,62.0,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.25,"MA20,MA10,MA30,MA5",320,5.8
002741,光华科技,64.0,25.38,1.36,0.82,周线中性震荡,极度挤压(蓄势),28.4,54.6,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.64,"MA10,MA20,MA30,MA5",320,0.0
002384,东山精密,64.0,196.15,1.35,1.2,周线中性震荡,极度挤压(蓄势),20.8,51.2,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.29,"MA5,MA20,MA10,MA30",320,0.0
002806,华锋股份,64.0,15.02,1.35,1.14,周线中性震荡,极度挤压(蓄势),25.4,49.5,5线粘合汇聚,涨停蓄势(免放量),2.41,"MA250,MA30,MA60,MA20,MA10",320,1.7
300840,酷特智能,64.0,19.5,1.3,1.06,周线中性震荡,极度挤压(蓄势),21.2,53.5,5线粘合汇聚,涨停蓄势(免放量),2.33,"MA10,MA5,MA60,MA20,MA30",320,5.8
688575,亚辉龙,64.0,9.74,1.04,1.53,周线极致收敛,正常扩张,12.0,50.7,4线汇聚(涨停豁免向上),涨停+放量双共振,3.67,"MA60,MA5,MA10,MA30",320,64.2
301550,斯菱智驱,64.0,94.89,0.95,1.12,周线中性震荡,极度挤压(蓄势),24.6,71.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.15,"MA20,MA5,MA250,MA10",320,11.7
301077,星华新材,64.0,22.1,0.87,1.2,周线中性震荡,极度挤压(蓄势),25.8,52.5,5线粘合汇聚,涨停蓄势(免放量),2.1,"MA60,MA20,MA10,MA30,MA5",320,5.0
301018,申菱环境,64.0,105.02,0.85,1.38,周线中性震荡,极度挤压(蓄势),23.0,69.9,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.23,"MA60,MA30,MA10,MA5",320,2.5
605300,佳禾食品,64.0,9.96,0.81,0.86,周线极致收敛,正常扩张,11.0,46.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.98,"MA60,MA5,MA120,MA30",320,65.8
688583,思看科技,64.0,80.51,0.66,0.95,周线温和收敛,正常扩张,14.0,34.5,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.34,"MA5,MA60,MA250,MA10",320,38.3
688809,强一股份,64.0,532.8,0.62,0.93,周线温和收敛,正常扩张,19.4,81.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.71,"MA120,MA30,MA20,MA60",176,64.2
002058,紫竹高科,64.0,16.85,0.3,0.72,周线中性震荡,极度挤压(蓄势),23.8,60.4,5线粘合汇聚,涨停蓄势(免放量),2.93,"MA10,MA20,MA30,MA5,MA60",320,10.0
688163,赛伦生物,64.0,36.06,0.22,0.95,周线中性震荡,极度挤压(蓄势),26.0,59.6,5线粘合汇聚,涨停蓄势(免放量),2.79,"MA30,MA20,MA10,MA60,MA5",320,4.2
002178,延华智能,64.0,4.62,-0.22,1.24,周线温和收敛,极度挤压(蓄势),18.2,47.5,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.57,"MA60,MA5,MA30,MA20",320,0.0
603533,掌阅科技,64.0,23.23,-0.85,1.06,周线温和收敛,正常扩张,15.6,46.4,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.78,"MA30,MA250,MA120,MA20",320,65.8
301230,泓博医药,63.0,35.21,10.76,2.14,周线温和收敛,低波收口,21.5,73.0,4线汇聚(涨停豁免向上),涨停+放量双共振,3.33,"MA120,MA60,MA10,MA20",320,24.2
605111,新洁能,63.0,62.85,6.11,1.68,周线温和收敛,低波收口,28.6,75.2,4线汇聚(涨停豁免向上),涨停+放量双共振,2.9,"MA10,MA120,MA20,MA5",320,25.0
688313,仕佳光子,63.0,170.38,6.09,1.27,周线中性震荡,极度挤压(蓄势),30.8,89.0,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.8,"MA30,MA20,MA10,MA5",320,5.0
300341,麦克奥迪,63.0,12.98,4.68,1.99,周线温和收敛,低波收口,13.6,39.4,5线粘合汇聚,标准放量突破,3.18,"MA5,MA10,MA60,MA20,MA30",320,29.2
002803,吉宏股份,63.0,20.49,4.33,1.74,周线中性震荡,低波收口,17.7,68.5,5线粘合汇聚,涨停+放量双共振,2.8,"MA20,MA5,MA10,MA60,MA120",320,20.8
300983,尤安设计,63.0,38.65,4.01,0.9,周线温和收敛,低波收口,17.4,70.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.59,"MA120,MA5,MA60,MA10",320,23.3
600110,诺德股份,63.0,12.28,3.45,0.95,周线中性震荡,极度挤压(蓄势),27.1,83.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.55,"MA30,MA60,MA120,MA20",320,0.8
301603,乔锋智能,63.0,127.28,3.35,1.03,周线温和收敛,低波收口,19.2,58.7,5线粘合汇聚,涨停蓄势(免放量),2.38,"MA10,MA5,MA60,MA20,MA30",320,23.3
300414,中光防雷,63.0,11.36,3.09,0.89,周线温和收敛,低波收口,14.4,59.9,5线粘合汇聚,涨停蓄势(免放量),3.4,"MA60,MA20,MA5,MA30,MA10",320,25.0
301205,联特科技,62.0,323.64,7.74,1.39,周线中性震荡,低波收口,21.8,88.2,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.51,"MA5,MA10,MA30,MA20",320,17.5
688385,复旦微电,62.0,59.59,7.08,1.98,周线中性震荡,低波收口,19.0,66.6,4线向上汇聚,标准放量突破,1.36,"MA10,MA20,MA30,MA5",320,25.0
001312,福恩股份,62.0,18.62,5.56,2.6,周线中性震荡,低波收口,23.8,63.6,5线粘合汇聚,标准放量突破,1.22,"MA10,MA20,MA30,MA5,MA60",105,19.0
920189,康美特,62.0,21.02,5.15,1.67,周线样本不足,极度挤压(蓄势),28.1,32.9,4线汇聚(涨停豁免向上),涨停+放量双共振,3.39,"MA5,MA10,MA30,MA20",53,22.6
301107,瑜欣电子,62.0,23.67,4.09,1.8,周线中性震荡,低波收口,18.5,82.5,4线汇聚(涨停豁免向上),涨停+放量双共振,2.51,"MA30,MA10,MA5,MA20",320,27.5
000019,深粮控股,62.0,7.15,3.92,1.3,周线多头排列,正常扩张,14.5,55.9,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.02,"MA120,MA250,MA5,MA30",320,87.5
002169,智光电气,62.0,13.65,3.33,1.2,周线中性震荡,低波收口,23.7,68.3,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.66,"MA60,MA20,MA10,MA30",320,16.7
920344,三元基因,62.0,20.42,2.98,1.64,周线多头排列,正常扩张,15.5,36.3,4线汇聚(涨停豁免向上),涨停+放量双共振,3.0,"MA5,MA10,MA60,MA120",320,82.5
601952,苏垦农发,62.0,9.54,2.58,0.93,周线多头排列,正常扩张,13.8,68.5,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.69,"MA250,MA30,MA5,MA20",320,80.0
002696,百洋股份,62.0,6.7,2.45,1.32,周线多头排列,正常扩张,20.0,62.4,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.21,"MA30,MA250,MA5,MA20",320,82.5
002679,福建金森,62.0,10.92,1.96,1.32,周线多头排列,正常扩张,22.7,55.9,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.94,"MA5,MA20,MA250,MA10",320,88.3
